Setting the Overlap Threshold to 0.5
Reading Relevance Judgment XML File...SUCCESS!
Reading Results XML File...SUCCESS!
Calculating the Evaluation Metrics...
Result Output:
Query	P@5	MAP	
HAS	0.6667	0.5769	
ME	1.0000	0.9500	
RECRUI-	0.0000	0.0909	
OUR	1.0000	1.0000	
N.B.	0.0000	0.1667	
CUMBERLAND	1.0000	0.3333	
FOLLOWING	1.0000	1.0000	
WILLIAMSBURGH	1.0000	1.0000	
ENCREASED,	1.0000	1.0000	
SHAW,	0.0000	0.0588	
FLEMING,	1.0000	1.0000	
SERGEANT,	1.0000	0.4167	
ATTENDANCE	1.0000	1.0000	
COLONEL	1.0000	1.0000	
CHARGE	1.0000	1.0000	
NOW	1.0000	1.0000	
MEN,	1.0000	1.0000	
277.	0.0000	0.1667	
RIDING	0.0000	0.0385	
SALTED.	1.0000	1.0000	
ON	1.0000	1.0000	
GREATER	1.0000	1.0000	
VESSEL	1.0000	1.0000	
LIEUTENANT	0.7500	0.9167	
EACH	1.0000	1.0000	
FICIENT	1.0000	1.0000	
EXPECTED	1.0000	1.0000	
CAN	1.0000	0.8875	
CONCEIVE,	1.0000	1.0000	
PROPERLY	1.0000	1.0000	
ME.	0.0000	0.0238	
P.S.	0.0000	0.0909	
FUL	0.0000	0.1000	
DIRECTED	0.0000	0.1250	
JOHN	0.5000	0.5769	
MANY	1.0000	0.9167	
IN	1.0000	0.7483	
DAY	1.0000	1.0000	
LEFT	1.0000	0.2500	
FOR	1.0000	0.8292	
HALT	1.0000	1.0000	
ARRIVE	0.0000	0.1429	
YOU	1.0000	0.8039	
CLO-	1.0000	1.0000	
300.	0.0000	0.0270	
DISCIPLINE,	1.0000	1.0000	
CON-	0.0000	0.0192	
KING.	1.0000	0.5000	
TER;	1.0000	1.0000	
SALT.	0.0000	0.0029	
THOUSAND	1.0000	1.0000	
28TH	0.0000	0.0217	
COUNT	1.0000	1.0000	
MYSELF.	1.0000	1.0000	
CATTLE	0.5000	0.5250	
INSTRUCTIONS.	1.0000	0.8056	
EVERY	1.0000	1.0000	
DAG-	1.0000	0.2500	
WE	0.2500	0.1808	
29TH.	0.5000	0.1917	
EN-	0.0000	0.0072	
EVILS,	0.0000	0.0067	
DIRECTING	1.0000	0.5000	
HONOUR	1.0000	0.8333	
COUNTRY	1.0000	1.0000	
TRADE,	1.0000	1.0000	
HATS	0.0000	0.0179	
CAPTAINS	1.0000	1.0000	
SEE-	0.0000	0.1250	
AT	1.0000	0.9597	
WRITTEN	1.0000	0.5000	
TOOLS,	1.0000	0.5000	
LAY	1.0000	1.0000	
STOCKING,	0.0000	0.1000	
BRONAUGH,	1.0000	1.0000	
DONE	1.0000	1.0000	
NICHOLAS	1.0000	1.0000	
BEEF;	1.0000	1.0000	
PAY	1.0000	1.0000	
AM	0.3333	0.3898	
SPECT	1.0000	1.0000	
CARE	1.0000	0.5000	
CIRCUM-	1.0000	1.0000	
ALSO.	1.0000	1.0000	
ACT;	1.0000	1.0000	
CAN;	1.0000	0.2500	
HIM,	1.0000	1.0000	
NEXT	1.0000	0.5000	
ONCE	1.0000	1.0000	
TO	1.0000	0.9749	
CARRY.	1.0000	0.3333	
HIS	0.6000	0.7435	
HONOUR,	0.0000	0.1667	
INTEN-	1.0000	1.0000	
WHETHER	1.0000	1.0000	
IT:	0.0000	0.0141	
CAN.	1.0000	1.0000	
REASONABLE	1.0000	1.0000	
HONOURED	1.0000	1.0000	
WAY,	0.0000	0.0667	
FREDERICKSBURGH	1.0000	1.0000	
BREAD;	1.0000	1.0000	
WASHINGTON,	1.0000	1.0000	
CUMBERLAND,	1.0000	1.0000	
COMPLETELY	1.0000	1.0000	
SUB-	0.0000	0.0357	
AND	1.0000	0.9916	
COMPLAINED	1.0000	1.0000	
DOWN,	1.0000	0.5000	
TIME,	0.5000	0.1825	
MADE	1.0000	1.0000	
BOYD,	0.0000	0.0227	
BE	1.0000	0.8423	
APPEAR	1.0000	1.0000	
OCTOBER	0.6667	0.8333	
1ST.	0.0000	0.0051	
REVIEW	1.0000	1.0000	
DECEMBER	1.0000	1.0000	
11TH.	1.0000	0.2500	
&C.	0.4000	0.4666	
IM-	1.0000	1.0000	
CARRY	1.0000	0.8333	
IF	0.6000	0.6712	
SHOULD	1.0000	1.0000	
MAY	1.0000	0.5000	
BURGH,	1.0000	1.0000	
DO	1.0000	1.0000	
NO	0.2500	0.3538	
MEN.	1.0000	1.0000	
10TH	0.0000	0.0250	
ORDERS	0.2000	0.2634	
BEST	1.0000	1.0000	
WORK.	0.0000	0.0909	
ORDERED,	0.6667	0.6095	
GOLD	1.0000	0.5000	
FIRST	1.0000	1.0000	
ROBERT	1.0000	0.5000	
WILPER,	1.0000	0.5000	
REPAIR	1.0000	0.5000	
HERE	0.8000	0.7517	
TEACHING	1.0000	1.0000	
STEWART,	1.0000	0.3333	
WITH	0.8000	0.8767	
LEAVE	1.0000	1.0000	
COM-	1.0000	0.5833	
CAPTAINS'	0.0000	0.0345	
BEING	1.0000	1.0000	
IMPATIENTLY	1.0000	1.0000	
TRIDGES.	1.0000	1.0000	
CLOTHING	1.0000	1.0000	
LARGE	1.0000	1.0000	
MUST	1.0000	1.0000	
MARCH,	1.0000	0.3333	
PENCE	0.5000	0.6667	
MEN	0.6667	0.8333	
SEND	0.6667	0.4889	
APPLY,	1.0000	0.3333	
INTO.	1.0000	1.0000	
MEET	1.0000	1.0000	
DIRECTIONS	1.0000	1.0000	
ACT	0.0000	0.0625	
THAT	1.0000	0.9879	
PART	1.0000	1.0000	
MARCH	1.0000	1.0000	
AS	1.0000	0.7777	
SILVER:	1.0000	1.0000	
LAW	0.0000	0.0370	
PROPER	1.0000	1.0000	
THINK	0.0000	0.0400	
DUTY	1.0000	1.0000	
ILL,	0.0000	0.1667	
GREAT	1.0000	1.0000	
QUANTITY	1.0000	1.0000	
WHERE	0.5000	0.5009	
16,	0.0000	0.0066	
REGIMENT,	1.0000	1.0000	
REMAINS	1.0000	1.0000	
YET	1.0000	0.7500	
309.	0.0000	0.0588	
ELEVEN	1.0000	1.0000	
IMMEDI-	1.0000	0.5000	
WILL	1.0000	1.0000	
SENT,	1.0000	0.3333	
ALTERNS	1.0000	1.0000	
PAYING	1.0000	0.5000	
READINESS	1.0000	1.0000	
ARRIVED:	1.0000	1.0000	
PETER	1.0000	0.2000	
COUNTRY,	1.0000	0.5000	
NOT	0.2500	0.3423	
ATELY	1.0000	1.0000	
SORE	0.0000	0.0526	
BY	1.0000	1.0000	
OFF	0.0000	0.0323	
PLACE,	1.0000	1.0000	
YOUR	0.4000	0.4015	
MARK,	1.0000	0.2500	
PRAY	0.0000	0.0526	
HAVE,	1.0000	0.5000	
DIRECT	1.0000	1.0000	
FORE	1.0000	1.0000	
WAS	0.6667	0.4167	
MAJOR,	1.0000	0.5000	
NECESSARY	1.0000	0.8333	
WHAT	1.0000	1.0000	
WILPER	0.5000	0.3750	
REMAIN	1.0000	1.0000	
USE	0.5000	0.3095	
THEM.	1.0000	0.5000	
THAN	1.0000	0.9167	
TWO	0.0000	0.0209	
TOBER	1.0000	1.0000	
ENSIGN	1.0000	1.0000	
HOUSE	1.0000	0.5000	
IN,	0.0000	0.0149	
RENDEZVOUSING	1.0000	1.0000	
BALANCE	1.0000	1.0000	
SOLDIER	1.0000	1.0000	
APPLY	1.0000	1.0000	
COMPANY;	1.0000	0.5000	
HEREBY	1.0000	1.0000	
THOSE	1.0000	1.0000	
ENLISTED	1.0000	1.0000	
OVER	1.0000	1.0000	
ARMS	1.0000	0.4167	
SURGEON,	1.0000	1.0000	
ENTER	1.0000	1.0000	
COMMITTEE;	1.0000	0.5000	
CENTI-	1.0000	1.0000	
SENT	1.0000	0.8875	
WAGGENER	1.0000	1.0000	
HONOURS	1.0000	0.5000	
APPOINTED.	1.0000	1.0000	
TAR-	0.0000	0.0909	
SUBALTERN,	1.0000	1.0000	
DE	0.5000	0.5714	
BERLAND,	1.0000	1.0000	
16TH.	0.0000	0.0769	
STORE.	0.0000	0.0046	
RECEIVE	1.0000	1.0000	
KNOW,	0.0000	0.0043	
FORT	0.6667	0.7778	
COMPA-	1.0000	1.0000	
IMMEDIATELY	1.0000	0.5000	
ARRIVED	1.0000	0.3333	
270.	1.0000	1.0000	
SUITS	1.0000	1.0000	
THERE	0.5000	0.4167	
GENERAL	1.0000	1.0000	
KEEPING	1.0000	0.2500	
17TH.	0.0000	0.0909	
BELIEVE	1.0000	0.5000	
OFFERS,	1.0000	1.0000	
EIGHT	1.0000	1.0000	
FORWARD	1.0000	1.0000	
DISPATCH	1.0000	1.0000	
IT	0.8000	0.8088	
INFORMING	1.0000	1.0000	
TWELVE	0.5000	0.5667	
WILLIAMS,	1.0000	1.0000	
SOLUTE	1.0000	1.0000	
VIRGINIA	1.0000	1.0000	
MR.	1.0000	1.0000	
PENNSYLVANIA	1.0000	1.0000	
SOON	0.6667	0.8095	
DELIVERED	1.0000	1.0000	
DOCTOR	1.0000	0.5000	
POUNDS;	1.0000	1.0000	
RECEIPT	1.0000	0.5000	
RAISE	1.0000	0.5000	
ORDERS.	1.0000	0.7000	
GLADLY	1.0000	1.0000	
I	0.6000	0.3329	
THIS,	0.0000	0.0227	
PAIR	1.0000	1.0000	
ALSO	1.0000	0.5833	
SUPPORT	1.0000	1.0000	
GOOD	1.0000	0.9167	
RECRUITS	1.0000	1.0000	
WERE	0.0000	0.1964	
22D.	1.0000	1.0000	
SMALL	1.0000	1.0000	
HIM	1.0000	0.5000	
BE,	1.0000	1.0000	
MILITARY	1.0000	1.0000	
DOWN	1.0000	1.0000	
ORDER.	1.0000	0.2500	
WAIT	0.0000	0.0476	
WHEN	1.0000	1.0000	
PLAN	1.0000	1.0000	
HOSPITAL,	1.0000	1.0000	
TOOLS	1.0000	1.0000	
WAITING	0.0000	0.0417	
WROTE	1.0000	1.0000	
OUGHT	1.0000	1.0000	
WHICH	1.0000	0.9798	
MERCER	1.0000	0.3333	
OFFICERS	1.0000	0.2000	
WAGGONERS	1.0000	1.0000	
MENT;	0.0000	0.0333	
MANUAL	1.0000	1.0000	
DE-	0.0000	0.1667	
THERE-	0.0000	0.0588	
ALL	0.8000	0.8020	
GOOSE	1.0000	1.0000	
OFTEN	1.0000	1.0000	
HUNDRED	1.0000	1.0000	
SEEING	1.0000	1.0000	
WAGGONS	1.0000	1.0000	
DESER-	1.0000	1.0000	
NINE	1.0000	1.0000	
DICK	0.0000	0.1111	
THIS	1.0000	1.0000	
GRAIN	1.0000	1.0000	
ACCOUNT,	1.0000	1.0000	
ABOVE,	1.0000	1.0000	
RECEIVED	1.0000	0.8333	
CAROLINA:	1.0000	0.2500	
POVERTY;	1.0000	1.0000	
TREASURER	1.0000	1.0000	
A,	0.0000	0.0213	
THEY	1.0000	0.9909	
RENDEZVOUS	1.0000	0.8333	
CASE	1.0000	0.2500	
TING;	1.0000	0.2000	
IS	1.0000	0.7875	
OR	0.2000	0.1498	
ANOTHER	1.0000	1.0000	
RECRUIT	1.0000	0.3333	
SECURE	1.0000	0.5000	
REASMERS	1.0000	1.0000	
IN-	0.0000	0.0038	
APPREHENDED	1.0000	1.0000	
ENTIRELY	1.0000	1.0000	
PURCHASING	1.0000	1.0000	
WANTED	1.0000	1.0000	
CONVEYANCE	1.0000	1.0000	
UNTIL	1.0000	0.8333	
UPON	1.0000	1.0000	
TWENTY	1.0000	1.0000	
TAKING	1.0000	1.0000	
FURNISH,	1.0000	1.0000	
OFFICE,	1.0000	0.2000	
WITH.	1.0000	0.2500	
YOURSELF	1.0000	0.8333	
AID	0.2500	0.3738	
STORE:	1.0000	0.5000	
GREAT-	1.0000	0.5000	
KIND	0.0000	0.0238	
HOW	0.5000	0.2574	
MAN	1.0000	1.0000	
SION	1.0000	0.5000	
COMMISSIONED	1.0000	1.0000	
FORT;	0.0000	0.0588	
HAD	1.0000	1.0000	
OFFICER	1.0000	1.0000	
ORDERED	1.0000	0.8042	
COMPLIED	1.0000	1.0000	
SERGEANT	1.0000	1.0000	
PRETENCE,	1.0000	0.5000	
TAIN	1.0000	1.0000	
ARRIVE,	1.0000	1.0000	
RECRUITING	1.0000	0.3333	
SAFE	1.0000	0.3333	
GENE-	0.0000	0.0556	
APPLYING	1.0000	1.0000	
SHALL	1.0000	1.0000	
REGIMENT.	1.0000	0.2500	
UP	0.0000	0.0186	
PURSUING	1.0000	1.0000	
ARRIVES,	1.0000	1.0000	
SAFETY:	1.0000	1.0000	
WANT	1.0000	1.0000	
GLAD	1.0000	1.0000	
LETTERS,	0.2500	0.1502	
ASSEMBLY	1.0000	0.5000	
BARRACKS	1.0000	1.0000	
MAND.	1.0000	1.0000	
BEEVES	1.0000	1.0000	
SALT	1.0000	1.0000	
ONLY	1.0000	1.0000	
LOSSES	1.0000	1.0000	
CHURCH	1.0000	1.0000	
DALTON	1.0000	1.0000	
YOURSELF,	1.0000	0.5000	
WANTING	1.0000	1.0000	
ALEXANDRIA	1.0000	1.0000	
COMPANIES,	1.0000	1.0000	
RER	1.0000	0.3333	
REGIMENT	1.0000	0.8333	
G.W.	1.0000	1.0000	
COMPLETE	1.0000	1.0000	
31ST.	1.0000	1.0000	
DISPOSITIONS,	1.0000	1.0000	
VERY	0.7500	0.9167	
LETTERS	0.7500	0.6679	
SOLDIERS;	1.0000	1.0000	
MAKE	1.0000	0.5000	
HOUSES	1.0000	0.2500	
MOUNT	1.0000	0.5000	
NECESSARIES	1.0000	1.0000	
P.	1.0000	0.7000	
MEN;	1.0000	0.2500	
WHILE	1.0000	1.0000	
BETTER	1.0000	1.0000	
GET	0.0000	0.1111	
FERGUSON	1.0000	1.0000	
OBLIGED	1.0000	1.0000	
FROM	0.2000	0.2085	
TUALLY	1.0000	1.0000	
COURT	1.0000	1.0000	
NEAR	1.0000	1.0000	
BEARER,	0.0000	0.0667	
TAKE	0.0000	0.0323	
THEIR	1.0000	0.9167	
IGNORANCE	1.0000	1.0000	
JUDGE	1.0000	1.0000	
CARE-	0.0000	0.1667	
DECEMR.	1.0000	0.2000	
UTMOST	0.0000	0.1000	
1755.	0.6000	0.7490	
ED	1.0000	1.0000	
WINCHESTER,	1.0000	1.0000	
TIME:	1.0000	0.2000	
RENDEZ-	1.0000	0.3333	
SAID	1.0000	1.0000	
SEVERAL	1.0000	1.0000	
THE	1.0000	0.9952	
SEE	1.0000	1.0000	
WAGGON	1.0000	0.5000	
SHORT,	1.0000	1.0000	
HAND	1.0000	1.0000	
PAID	1.0000	0.5000	
CAME	1.0000	1.0000	
WHATEVER	1.0000	0.7500	
CUMBERLAND;	1.0000	0.5000	
ALEXANDRI-	0.0000	0.0667	
TOWN,	1.0000	1.0000	
QUARTER	1.0000	1.0000	
HE	0.8000	0.9667	
SHOES	1.0000	1.0000	
EMBRACE	1.0000	1.0000	
INSTRUCTIONS	1.0000	0.5000	
LEAST	1.0000	1.0000	
OF	1.0000	0.9878	
RETURNS	1.0000	1.0000	
AC-	0.5000	0.5116	
EXPEDITIOUSLY	1.0000	1.0000	
DIE,	1.0000	0.3333	
PROVISIONS,	1.0000	1.0000	
ARE	0.8000	0.8548	
THEM,	0.6667	0.6325	
GIVEN	0.6000	0.8552	
SO	1.0000	1.0000	
WOULD	0.6667	0.8333	
GEORGE	0.0000	0.0175	
ELSE.	1.0000	0.2500	
BUSHEL	1.0000	1.0000	
CAROLINA	1.0000	1.0000	
AFTER	1.0000	1.0000	
CONTRACTED	1.0000	1.0000	
NECESSARY,	1.0000	0.5000	
ORDER	0.7500	0.8611	
CLAUSE	1.0000	1.0000	
YOU;	0.0000	0.1429	
GREATLY	1.0000	1.0000	
TRACTED	1.0000	1.0000	
HAVE	0.8000	0.8179	
SLIP	1.0000	1.0000	
WARRANTS,	1.0000	0.2500	
ABOUT	1.0000	1.0000	
THEN	1.0000	0.8333	
RETURN	0.5000	0.5909	
EX-	0.5000	0.5028	
WAISTCOATS,	1.0000	1.0000	
CAPTAIN	0.8000	0.7750	
KNOW	1.0000	0.3333	
RELIEVED	1.0000	1.0000	
ALLOWED.	1.0000	1.0000	
SUCH	1.0000	1.0000	
